,order_number,line_item,order_date,delivery_date,customer_key,store_key,product_key,quantity,currency_code
56610,1945003,3,2020-04-28,2020-05-03,1363803,0,1041,3,USD
56611,1945003,4,2020-04-28,2020-05-03,1363803,0,107,2,USD
56612,1945003,5,2020-04-28,2020-05-03,1363803,0,1927,6,USD
56613,1945003,6,2020-04-28,2020-05-03,1363803,0,2049,3,USD
56614,1945004,1,2020-04-28,2020-05-02,208682,0,343,1,CAD
56615,1945004,2,2020-04-28,2020-05-02,208682,0,1564,2,CAD
56616,1945004,3,2020-04-28,2020-05-02,208682,0,1586,1,CAD
56617,1945004,4,2020-04-28,2020-05-02,208682,0,1596,6,CAD
56618,1945005,1,2020-04-28,,1466422,64,103,7,USD
56619,1945005,2,2020-04-28,,1466422,64,1170,5,USD
56620,1945005,3,2020-04-28,,1466422,64,1475,9,USD
56621,1945007,1,2020-04-28,2020-05-01,872536,0,1471,5,EUR
56622,1945007,2,2020-04-28,2020-05-01,872536,0,1649,2,EUR
56623,1945008,1,2020-04-28,,1618221,53,412,6,USD
56624,1945008,2,2020-04-28,,1618221,53,1275,1,USD
56625,1945008,3,2020-04-28,,1618221,53,1062,1,USD
56626,1945008,4,2020-04-28,,1618221,53,1821,8,USD
56627,1945008,5,2020-04-28,,1618221,53,540,3,USD
56628,1945008,6,2020-04-28,,1618221,53,436,2,USD
56629,1945009,1,2020-04-28,2020-04-30,1530756,0,1586,6,USD
56630,1945009,2,2020-04-28,2020-04-30,1530756,0,1138,8,USD
56631,1945010,1,2020-04-28,,1750735,57,1196,1,USD
56632,1945010,2,2020-04-28,,1750735,57,1609,2,USD
56633,1945010,3,2020-04-28,,1750735,57,456,2,USD
56634,1945011,1,2020-04-28,,1437052,45,1003,3,USD
56635,1945011,2,2020-04-28,,1437052,45,1296,6,USD
56636,1945011,3,2020-04-28,,1437052,45,1591,2,USD
56637,1945011,4,2020-04-28,,1437052,45,163,2,USD
56638,1945012,1,2020-04-28,,1203486,43,1731,3,USD
56639,1945012,2,2020-04-28,,1203486,43,331,7,USD
56640,1946001,1,2020-04-29,,661265,14,979,2,EUR
56641,1946001,2,2020-04-29,,661265,14,1684,2,EUR
56642,1946003,1,2020-04-29,,1450286,56,509,1,USD
56643,1946004,1,2020-04-29,2020-05-03,996031,0,1594,2,GBP
56644,1946005,1,2020-04-29,2020-05-02,599656,0,427,1,EUR
56645,1946006,1,2020-04-29,2020-05-02,397285,0,2493,2,CAD
56646,1946007,1,2020-04-29,,1810728,64,456,1,USD
56647,1946007,2,2020-04-29,,1810728,64,1125,3,USD
56648,1946007,3,2020-04-29,,1810728,64,697,5,USD
56649,1946007,4,2020-04-29,,1810728,64,452,4,USD
56650,1946007,5,2020-04-29,,1810728,64,1021,2,USD
56651,1946007,6,2020-04-29,,1810728,64,89,6,USD
56652,1946008,1,2020-04-29,2020-05-05,1402689,0,183,4,USD
56653,1946008,2,2020-04-29,2020-05-05,1402689,0,453,1,USD
56654,1946009,1,2020-04-29,,1812932,47,1489,10,USD
56655,1946009,2,2020-04-29,,1812932,47,868,1,USD
56656,1946009,3,2020-04-29,,1812932,47,1438,7,USD
56657,1946009,4,2020-04-29,,1812932,47,1267,2,USD
56658,1946009,5,2020-04-29,,1812932,47,2492,6,USD
56659,1946009,6,2020-04-29,,1812932,47,1880,1,USD
56660,1946010,1,2020-04-29,2020-05-04,1816077,0,1025,2,USD
56661,1946010,2,2020-04-29,2020-05-04,1816077,0,1431,1,USD
56662,1946011,1,2020-04-29,,1638118,47,1138,4,USD
56663,1946012,1,2020-04-29,,1498800,64,1581,7,USD
56664,1946012,2,2020-04-29,,1498800,64,346,4,USD
56665,1946013,1,2020-04-29,2020-05-02,1507926,0,1774,3,USD
56666,1946013,2,2020-04-29,2020-05-02,1507926,0,181,2,USD
56667,1946013,3,2020-04-29,2020-05-02,1507926,0,1672,1,USD
56668,1946014,1,2020-04-29,,1168257,39,1439,1,GBP
56669,1946014,2,2020-04-29,,1168257,39,1566,3,GBP
56670,1946015,1,2020-04-29,,79191,6,432,4,AUD
56671,1946015,2,2020-04-29,,79191,6,1487,8,AUD
56672,1946015,3,2020-04-29,,79191,6,763,2,AUD
56673,1946015,4,2020-04-29,,79191,6,119,5,AUD
56674,1946015,5,2020-04-29,,79191,6,639,4,AUD
56675,1946015,6,2020-04-29,,79191,6,523,1,AUD
56676,1946016,1,2020-04-29,,1430321,66,1282,1,USD
56677,1946017,1,2020-04-29,,319579,9,437,5,CAD
56678,1946017,2,2020-04-29,,319579,9,1643,3,CAD
56679,1946017,3,2020-04-29,,319579,9,1617,1,CAD
56680,1946017,4,2020-04-29,,319579,9,2336,2,CAD
56681,1946018,1,2020-04-29,,1003107,38,1229,4,GBP
56682,1946018,2,2020-04-29,,1003107,38,439,2,GBP
56683,1946019,1,2020-04-29,,932027,39,1717,1,GBP
56684,1946019,2,2020-04-29,,932027,39,2494,1,GBP
56685,1946019,3,2020-04-29,,932027,39,1938,6,GBP
56686,1946019,4,2020-04-29,,932027,39,421,6,GBP
56687,1946019,5,2020-04-29,,932027,39,325,2,GBP
56688,1946020,1,2020-04-29,,350979,8,1677,3,CAD
56689,1946020,2,2020-04-29,,350979,8,1615,5,CAD
56690,1946020,3,2020-04-29,,350979,8,23,2,CAD
56691,1946020,4,2020-04-29,,350979,8,1084,8,CAD
56692,1946020,5,2020-04-29,,350979,8,2096,10,CAD
56693,1946020,6,2020-04-29,,350979,8,1626,3,CAD
56694,1946021,1,2020-04-29,,138242,5,1625,2,AUD
56695,1947000,1,2020-04-30,,1570733,43,1135,3,USD
56696,1947001,1,2020-04-30,2020-05-02,987795,0,304,1,GBP
56697,1947002,1,2020-04-30,,1990814,64,1485,1,USD
56698,1947002,2,2020-04-30,,1990814,64,1366,3,USD
56699,1947004,1,2020-04-30,,1996108,61,453,7,USD
56700,1947005,1,2020-04-30,,2050396,53,1664,1,USD
56701,1947005,2,2020-04-30,,2050396,53,1683,7,USD
56702,1947006,1,2020-04-30,,1982247,57,1409,4,USD
56703,1947006,2,2020-04-30,,1982247,57,1574,2,USD
56704,1947007,1,2020-04-30,2020-05-07,682759,0,1550,5,EUR
56705,1947008,1,2020-04-30,,1521733,54,1546,2,USD
56706,1947008,2,2020-04-30,,1521733,54,397,1,USD
56707,1947008,3,2020-04-30,,1521733,54,1465,4,USD
56708,1947009,1,2020-04-30,,929502,36,1653,2,GBP
56709,1947009,2,2020-04-30,,929502,36,1687,9,GBP
56710,1947009,3,2020-04-30,,929502,36,1603,1,GBP
56711,1947009,4,2020-04-30,,929502,36,1578,2,GBP
56712,1947010,1,2020-04-30,,1553446,53,1636,2,USD
56713,1947011,1,2020-04-30,,1669695,61,537,1,USD
56714,1947011,2,2020-04-30,,1669695,61,1382,3,USD
56715,1947011,3,2020-04-30,,1669695,61,1529,1,USD
56716,1947011,4,2020-04-30,,1669695,61,1812,4,USD
56717,1947012,1,2020-04-30,,2080735,50,2110,6,USD
56718,1947013,1,2020-04-30,,2074996,45,2509,2,USD
56719,1947013,2,2020-04-30,,2074996,45,447,2,USD
56720,1947014,1,2020-04-30,,959017,42,1718,2,GBP
56721,1947014,2,2020-04-30,,959017,42,1625,1,GBP
56722,1947014,3,2020-04-30,,959017,42,102,1,GBP
56723,1947015,1,2020-04-30,,945725,37,1535,9,GBP
56724,1947016,1,2020-04-30,,365703,9,112,2,CAD
56725,1947016,3,2020-04-30,,365703,9,1672,2,CAD
56726,1947016,4,2020-04-30,,365703,9,2115,6,CAD
56727,1947017,1,2020-04-30,,1364298,61,1102,2,USD
56728,1947017,2,2020-04-30,,1364298,61,1098,6,USD
56729,1947018,1,2020-04-30,,560505,24,2066,5,EUR
56730,1947018,2,2020-04-30,,560505,24,405,10,EUR
56731,1947018,3,2020-04-30,,560505,24,1666,7,EUR
56732,1947019,1,2020-04-30,,384911,9,1789,4,CAD
56733,1947019,2,2020-04-30,,384911,9,1602,2,CAD
56734,1947019,3,2020-04-30,,384911,9,608,5,CAD
56735,1947021,1,2020-04-30,,113290,5,1155,3,AUD
56736,1947021,2,2020-04-30,,113290,5,2066,1,AUD
56737,1947022,1,2020-04-30,,306354,8,1451,1,CAD
56738,1947023,1,2020-04-30,,1230757,56,1659,3,USD
56739,1947024,1,2020-04-30,,519438,21,266,4,EUR
56740,1947025,1,2020-04-30,,1858665,57,1430,5,USD
56741,1948000,1,2020-05-01,2020-05-05,1563746,0,1633,1,USD
56742,1948001,1,2020-05-01,2020-05-03,878538,0,2502,2,EUR
56743,1948002,1,2020-05-01,,2033335,44,1693,7,USD
56744,1948003,1,2020-05-01,2020-05-04,1746274,0,517,6,USD
56745,1948003,2,2020-05-01,2020-05-04,1746274,0,148,2,USD
56746,1948004,1,2020-05-01,,314470,8,828,1,CAD
56747,1948005,1,2020-05-01,,1958824,64,1726,1,USD
56748,1948005,2,2020-05-01,,1958824,64,778,4,USD
56749,1948005,3,2020-05-01,,1958824,64,1336,1,USD
56750,1948005,4,2020-05-01,,1958824,64,1526,3,USD
56751,1948005,5,2020-05-01,,1958824,64,1578,3,USD
56752,1948005,6,2020-05-01,,1958824,64,1340,2,USD
56753,1948006,1,2020-05-01,2020-05-08,305074,0,1613,5,CAD
56754,1948008,1,2020-05-01,2020-05-02,494009,0,1438,1,EUR
56755,1948009,1,2020-05-01,,1530975,64,1636,2,USD
56756,1948009,2,2020-05-01,,1530975,64,453,7,USD
56757,1948009,3,2020-05-01,,1530975,64,961,1,USD
56758,1948010,1,2020-05-01,2020-05-06,480550,0,654,2,EUR
56759,1948010,2,2020-05-01,2020-05-06,480550,0,1454,2,EUR
56760,1948011,1,2020-05-01,,580116,22,430,1,EUR
56761,1948012,1,2020-05-01,,1354052,47,73,1,USD
56762,1948013,1,2020-05-01,2020-05-08,1561955,0,1758,2,USD
56763,1948014,1,2020-05-01,,652959,17,1157,4,EUR
56764,1948014,2,2020-05-01,,652959,17,1155,4,EUR
56765,1948014,3,2020-05-01,,652959,17,1446,5,EUR
56766,1948014,4,2020-05-01,,652959,17,776,6,EUR
56767,1948015,1,2020-05-01,2020-05-05,1811432,0,216,6,USD
56768,1948015,2,2020-05-01,2020-05-05,1811432,0,1632,4,USD
56769,1948015,3,2020-05-01,2020-05-05,1811432,0,1556,3,USD
56770,1948015,4,2020-05-01,2020-05-05,1811432,0,1697,3,USD
56771,1948015,5,2020-05-01,2020-05-05,1811432,0,1411,3,USD
56772,1948016,1,2020-05-01,,334491,8,1729,4,CAD
56773,1948016,2,2020-05-01,,334491,8,1571,1,CAD
56774,1948016,3,2020-05-01,,334491,8,1627,1,CAD
56775,1948017,1,2020-05-01,,1230348,45,1151,3,USD
56776,1948017,2,2020-05-01,,1230348,45,1274,3,USD
56777,1948017,3,2020-05-01,,1230348,45,452,2,USD
56778,1949001,1,2020-05-02,,2080484,64,181,3,USD
56779,1949001,2,2020-05-02,,2080484,64,1540,1,USD
56780,1949002,1,2020-05-02,,403915,22,1757,1,EUR
56781,1949002,2,2020-05-02,,403915,22,2501,5,EUR
56782,1949003,1,2020-05-02,,1557502,54,1718,1,USD
56783,1949003,2,2020-05-02,,1557502,54,680,3,USD
56784,1949003,3,2020-05-02,,1557502,54,163,1,USD
56785,1949004,1,2020-05-02,,1275061,49,729,3,USD
56786,1949004,2,2020-05-02,,1275061,49,872,9,USD
56787,1949004,3,2020-05-02,,1275061,49,1763,4,USD
56788,1949005,1,2020-05-02,,1807158,57,1643,3,USD
56789,1949006,1,2020-05-02,,1608259,61,117,1,USD
56790,1949007,1,2020-05-02,,1404342,59,1431,1,USD
56791,1949007,2,2020-05-02,,1404342,59,681,1,USD
56792,1949008,1,2020-05-02,,1529720,55,420,7,USD
56793,1949008,2,2020-05-02,,1529720,55,434,3,USD
56794,1949009,1,2020-05-02,,2073697,48,1645,10,USD
56795,1949010,1,2020-05-02,,1435185,53,583,1,USD
56796,1949012,1,2020-05-02,,599656,19,1308,2,EUR
56797,1949012,2,2020-05-02,,599656,19,1761,1,EUR
56798,1949012,3,2020-05-02,,599656,19,423,4,EUR
56799,1949012,4,2020-05-02,,599656,19,1817,1,EUR
56800,1949013,1,2020-05-02,,1053393,40,491,4,GBP
56801,1949014,1,2020-05-02,2020-05-05,2097135,0,458,3,USD
56802,1949014,2,2020-05-02,2020-05-05,2097135,0,444,1,USD
56803,1949014,3,2020-05-02,2020-05-05,2097135,0,433,4,USD
56804,1949014,4,2020-05-02,2020-05-05,2097135,0,1771,1,USD
56805,1949014,5,2020-05-02,2020-05-05,2097135,0,1801,6,USD
56806,1949014,6,2020-05-02,2020-05-05,2097135,0,90,3,USD
56807,1949014,7,2020-05-02,2020-05-05,2097135,0,2093,1,USD
56808,1949016,1,2020-05-02,,1390213,54,1615,1,USD
56809,1949017,1,2020-05-02,,713185,30,652,3,EUR
56810,1949017,2,2020-05-02,,713185,30,165,2,EUR
56811,1949018,1,2020-05-02,,1156489,40,448,1,GBP
56812,1949019,1,2020-05-02,,459273,26,691,2,EUR
56813,1949020,1,2020-05-02,2020-05-03,1653529,0,1445,1,USD
56814,1949020,2,2020-05-02,2020-05-03,1653529,0,1105,1,USD
56815,1949020,3,2020-05-02,2020-05-03,1653529,0,1637,2,USD
56816,1949020,4,2020-05-02,2020-05-03,1653529,0,1209,2,USD
56817,1949020,5,2020-05-02,2020-05-03,1653529,0,1645,1,USD
56818,1949021,1,2020-05-02,,1951594,62,429,6,USD
56819,1949022,1,2020-05-02,2020-05-04,1038082,0,1595,3,GBP
56820,1949023,1,2020-05-02,,1598894,51,435,2,USD
56821,1949023,2,2020-05-02,,1598894,51,150,1,USD
56822,1949023,3,2020-05-02,,1598894,51,1576,2,USD
56823,1949024,1,2020-05-02,2020-05-07,1895245,0,1617,2,USD
56824,1949024,2,2020-05-02,2020-05-07,1895245,0,1652,2,USD
56825,1949024,3,2020-05-02,2020-05-07,1895245,0,1216,7,USD
56826,1949024,4,2020-05-02,2020-05-07,1895245,0,1459,3,USD
56827,1949024,5,2020-05-02,2020-05-07,1895245,0,1418,2,USD
56828,1949024,6,2020-05-02,2020-05-07,1895245,0,762,8,USD
56829,1949024,7,2020-05-02,2020-05-07,1895245,0,1583,2,USD
56830,1949025,1,2020-05-02,,1250029,61,1752,5,USD
56831,1949025,2,2020-05-02,,1250029,61,1417,3,USD
56832,1949026,1,2020-05-02,,1861844,65,56,3,USD
56833,1949026,2,2020-05-02,,1861844,65,1354,1,USD
56834,1949026,3,2020-05-02,,1861844,65,393,1,USD
56835,1949027,1,2020-05-02,2020-05-06,1800672,0,452,3,USD
56836,1949027,2,2020-05-02,2020-05-06,1800672,0,430,3,USD
56837,1949027,3,2020-05-02,2020-05-06,1800672,0,135,2,USD
56838,1949027,4,2020-05-02,2020-05-06,1800672,0,176,3,USD
56839,1949027,5,2020-05-02,2020-05-06,1800672,0,1683,1,USD
56840,1949027,6,2020-05-02,2020-05-06,1800672,0,1311,1,USD
56841,1949028,1,2020-05-02,,1942682,62,1659,3,USD
56842,1949028,2,2020-05-02,,1942682,62,1745,2,USD
56843,1949028,3,2020-05-02,,1942682,62,2513,1,USD
56844,1949029,1,2020-05-02,2020-05-06,1139356,0,1081,1,GBP
56845,1949029,2,2020-05-02,2020-05-06,1139356,0,455,3,GBP
56846,1949030,1,2020-05-02,,1250036,44,1694,3,USD
56847,1949030,2,2020-05-02,,1250036,44,1334,1,USD
56848,1949030,3,2020-05-02,,1250036,44,1634,8,USD
56849,1949030,4,2020-05-02,,1250036,44,434,7,USD
56850,1949030,5,2020-05-02,,1250036,44,2159,1,USD
56851,1949030,6,2020-05-02,,1250036,44,55,1,USD
56852,1949031,1,2020-05-02,2020-05-05,1914473,0,2496,1,USD
56853,1949031,2,2020-05-02,2020-05-05,1914473,0,2108,1,USD
56854,1949031,3,2020-05-02,2020-05-05,1914473,0,89,1,USD
56855,1950000,1,2020-05-03,,1557811,45,1581,5,USD
56856,1950000,2,2020-05-03,,1557811,45,2108,3,USD
56857,1950000,3,2020-05-03,,1557811,45,1288,2,USD
56858,1950000,4,2020-05-03,,1557811,45,2385,2,USD
56859,1950000,5,2020-05-03,,1557811,45,1571,2,USD
56860,1950000,6,2020-05-03,,1557811,45,1154,9,USD
56861,1950001,1,2020-05-03,,1986204,50,1704,1,USD
56862,1950001,2,2020-05-03,,1986204,50,1596,7,USD
56863,1950001,3,2020-05-03,,1986204,50,2452,5,USD
56864,1951000,1,2020-05-04,2020-05-12,1156489,0,1465,4,GBP
56865,1951001,1,2020-05-04,2020-05-06,728891,0,435,1,EUR
56866,1951002,1,2020-05-04,,1335682,59,2508,2,USD
56867,1951002,2,2020-05-04,,1335682,59,1721,1,USD
56868,1951002,3,2020-05-04,,1335682,59,171,1,USD
56869,1951003,1,2020-05-04,,1701621,55,1594,1,USD
56870,1951003,2,2020-05-04,,1701621,55,459,3,USD
56871,1951004,1,2020-05-04,,608829,17,66,1,EUR
56872,1951005,1,2020-05-04,2020-05-07,1912287,0,1658,2,USD
56873,1951005,2,2020-05-04,2020-05-07,1912287,0,427,1,USD
56874,1951005,3,2020-05-04,2020-05-07,1912287,0,1439,2,USD
56875,1951006,1,2020-05-04,,862134,32,1450,2,EUR
56876,1951006,2,2020-05-04,,862134,32,456,3,EUR
56877,1951006,3,2020-05-04,,862134,32,742,1,EUR
56878,1951007,1,2020-05-04,2020-05-08,1357408,0,1815,1,USD
56879,1951007,2,2020-05-04,2020-05-08,1357408,0,1109,10,USD
56880,1951007,3,2020-05-04,2020-05-08,1357408,0,1461,5,USD
56881,1951007,4,2020-05-04,2020-05-08,1357408,0,1100,2,USD
56882,1951008,1,2020-05-04,,1865305,55,1778,6,USD
56883,1951008,2,2020-05-04,,1865305,55,181,1,USD
56884,1951008,3,2020-05-04,,1865305,55,1595,5,USD
56885,1951008,4,2020-05-04,,1865305,55,144,10,USD
56886,1951008,5,2020-05-04,,1865305,55,553,2,USD
56887,1951008,6,2020-05-04,,1865305,55,140,7,USD
56888,1951009,1,2020-05-04,,1558454,48,713,1,USD
56889,1951010,1,2020-05-04,,496095,21,451,8,EUR
56890,1951010,2,2020-05-04,,496095,21,424,2,EUR
56891,1951010,3,2020-05-04,,496095,21,760,1,EUR
56892,1951010,4,2020-05-04,,496095,21,1571,3,EUR
56893,1951011,1,2020-05-04,,206450,9,477,7,CAD
56894,1951012,1,2020-05-04,,1845069,51,1727,1,USD
56895,1951012,2,2020-05-04,,1845069,51,1583,7,USD
56896,1951012,3,2020-05-04,,1845069,51,2070,1,USD
56897,1951012,4,2020-05-04,,1845069,51,57,1,USD
56898,1951012,5,2020-05-04,,1845069,51,1085,1,USD
56899,1952000,1,2020-05-05,,1308399,51,1537,1,USD
56900,1952000,2,2020-05-05,,1308399,51,2503,1,USD
56901,1952000,3,2020-05-05,,1308399,51,1492,1,USD
56902,1952000,4,2020-05-05,,1308399,51,2503,3,USD
56903,1952002,1,2020-05-05,,579875,21,1597,3,EUR
56904,1952002,2,2020-05-05,,579875,21,1611,4,EUR
56905,1952003,1,2020-05-05,,1211218,47,470,3,USD
56906,1952003,2,2020-05-05,,1211218,47,1603,2,USD
56907,1952003,3,2020-05-05,,1211218,47,74,2,USD
56908,1952005,1,2020-05-05,2020-05-09,960551,0,86,5,GBP
56909,1952006,1,2020-05-05,2020-05-11,1542481,0,1669,9,USD
56910,1952006,2,2020-05-05,2020-05-11,1542481,0,1725,3,USD
56911,1952007,1,2020-05-05,,353741,8,137,5,CAD
56912,1952007,2,2020-05-05,,353741,8,1608,5,CAD
56913,1952007,3,2020-05-05,,353741,8,1797,3,CAD
56914,1952008,1,2020-05-05,2020-05-09,1718303,0,1490,1,USD
56915,1952009,1,2020-05-05,,706651,30,533,6,EUR
56916,1952009,2,2020-05-05,,706651,30,413,1,EUR
56917,1952010,1,2020-05-05,,1330560,55,1646,7,USD
56918,1952010,2,2020-05-05,,1330560,55,53,1,USD
56919,1952011,1,2020-05-05,,953759,40,1676,2,GBP
56920,1952011,2,2020-05-05,,953759,40,1467,1,GBP
56921,1952011,3,2020-05-05,,953759,40,975,1,GBP
56922,1952011,4,2020-05-05,,953759,40,156,6,GBP
56923,1952012,1,2020-05-05,,1576532,51,1636,4,USD
56924,1952012,2,2020-05-05,,1576532,51,1472,2,USD
56925,1952014,1,2020-05-05,,998374,37,2494,1,GBP
56926,1952014,2,2020-05-05,,998374,37,1398,1,GBP
56927,1952014,3,2020-05-05,,998374,37,1622,1,GBP
56928,1952014,4,2020-05-05,,998374,37,1773,1,GBP
56929,1952014,5,2020-05-05,,998374,37,1577,1,GBP
56930,1952016,1,2020-05-05,,1762467,61,2514,3,USD
56931,1952016,2,2020-05-05,,1762467,61,1679,10,USD
56932,1952016,3,2020-05-05,,1762467,61,512,2,USD
56933,1953000,1,2020-05-06,,1498800,54,1676,3,USD
56934,1953000,2,2020-05-06,,1498800,54,1583,3,USD
56935,1953000,3,2020-05-06,,1498800,54,1535,3,USD
56936,1953001,1,2020-05-06,,1796196,55,1726,2,USD
56937,1953001,2,2020-05-06,,1796196,55,1585,1,USD
56938,1953001,3,2020-05-06,,1796196,55,433,1,USD
56939,1953002,1,2020-05-06,,91918,5,96,4,AUD
56940,1953003,1,2020-05-06,,332332,10,1735,2,CAD
56941,1953003,2,2020-05-06,,332332,10,1687,3,CAD
56942,1953003,3,2020-05-06,,332332,10,2231,7,CAD
56943,1953004,1,2020-05-06,,883569,32,1609,2,EUR
56944,1953004,2,2020-05-06,,883569,32,2500,1,EUR
56945,1953004,3,2020-05-06,,883569,32,1060,2,EUR
56946,1953005,1,2020-05-06,,1327071,57,63,2,USD
56947,1953006,1,2020-05-06,,1354052,47,1701,1,USD
56948,1953006,2,2020-05-06,,1354052,47,1540,2,USD
56949,1953008,1,2020-05-06,,1403355,54,2203,3,USD
56950,1953009,1,2020-05-06,,1331394,64,1085,4,USD
56951,1953010,1,2020-05-06,2020-05-13,1020331,0,1412,3,GBP
56952,1953010,2,2020-05-06,2020-05-13,1020331,0,1117,1,GBP
56953,1953010,3,2020-05-06,2020-05-13,1020331,0,189,7,GBP
56954,1953011,1,2020-05-06,,1845648,51,343,3,USD
56955,1953011,2,2020-05-06,,1845648,51,984,1,USD
56956,1953011,3,2020-05-06,,1845648,51,1671,1,USD
56957,1953011,4,2020-05-06,,1845648,51,1780,1,USD
56958,1953012,1,2020-05-06,,347864,10,984,4,CAD
56959,1953012,2,2020-05-06,,347864,10,46,8,CAD
56960,1953012,3,2020-05-06,,347864,10,1597,3,CAD
56961,1953012,4,2020-05-06,,347864,10,1603,1,CAD
56962,1953012,5,2020-05-06,,347864,10,1194,5,CAD
56963,1953012,6,2020-05-06,,347864,10,365,6,CAD
56964,1953013,1,2020-05-06,,1045314,36,1461,1,GBP
56965,1953013,2,2020-05-06,,1045314,36,108,2,GBP
56966,1953014,1,2020-05-06,,1041871,37,95,1,GBP
56967,1953015,1,2020-05-06,2020-05-11,1039709,0,1446,2,GBP
56968,1953015,2,2020-05-06,2020-05-11,1039709,0,1361,7,GBP
56969,1953015,3,2020-05-06,2020-05-11,1039709,0,184,2,GBP
56970,1953016,1,2020-05-06,,797480,30,416,6,EUR
56971,1953016,2,2020-05-06,,797480,30,105,2,EUR
56972,1953016,3,2020-05-06,,797480,30,551,2,EUR
56973,1953017,1,2020-05-06,,1349155,56,1585,1,USD
56974,1953019,1,2020-05-06,,821079,32,1580,4,EUR
56975,1953019,2,2020-05-06,,821079,32,115,2,EUR
56976,1953020,1,2020-05-06,2020-05-11,1082460,0,1449,3,GBP
56977,1953021,1,2020-05-06,,759676,29,1573,7,EUR
56978,1953021,2,2020-05-06,,759676,29,1538,1,EUR
56979,1953022,1,2020-05-06,,1908813,61,23,5,USD
56980,1954000,1,2020-05-07,,1460061,45,1450,2,USD
56981,1954000,2,2020-05-07,,1460061,45,161,1,USD
56982,1954001,1,2020-05-07,,1608553,44,1270,1,USD
56983,1954001,2,2020-05-07,,1608553,44,1607,1,USD
56984,1954001,3,2020-05-07,,1608553,44,1716,1,USD
56985,1954003,1,2020-05-07,,1130928,40,58,3,GBP
56986,1954003,2,2020-05-07,,1130928,40,1637,1,GBP
56987,1954003,3,2020-05-07,,1130928,40,553,1,GBP
56988,1954003,4,2020-05-07,,1130928,40,380,5,GBP
56989,1954005,1,2020-05-07,,1088403,36,706,7,GBP
56990,1954005,2,2020-05-07,,1088403,36,1606,2,GBP
56991,1954005,3,2020-05-07,,1088403,36,2018,3,GBP
56992,1954006,1,2020-05-07,2020-05-10,588221,0,1534,1,EUR
56993,1954006,2,2020-05-07,2020-05-10,588221,0,517,1,EUR
56994,1954006,3,2020-05-07,2020-05-10,588221,0,1802,2,EUR
56995,1954006,4,2020-05-07,2020-05-10,588221,0,1630,1,EUR
56996,1954006,5,2020-05-07,2020-05-10,588221,0,1802,1,EUR
56997,1954006,6,2020-05-07,2020-05-10,588221,0,63,2,EUR
56998,1954007,1,2020-05-07,2020-05-11,1991278,0,438,1,USD
56999,1954009,1,2020-05-07,,521492,22,1858,1,EUR
57000,1954009,2,2020-05-07,,521492,22,1744,1,EUR
57001,1954010,1,2020-05-07,2020-05-14,836267,0,370,2,EUR
57002,1954010,2,2020-05-07,2020-05-14,836267,0,167,1,EUR
57003,1954010,3,2020-05-07,2020-05-14,836267,0,1704,2,EUR
57004,1954010,4,2020-05-07,2020-05-14,836267,0,2090,4,EUR
57005,1954010,5,2020-05-07,2020-05-14,836267,0,1387,2,EUR
57006,1954010,6,2020-05-07,2020-05-14,836267,0,1208,2,EUR
57007,1954010,7,2020-05-07,2020-05-14,836267,0,74,5,EUR
57008,1954011,1,2020-05-07,,1143082,42,1789,2,GBP
57009,1954011,2,2020-05-07,,1143082,42,798,7,GBP
57010,1954011,3,2020-05-07,,1143082,42,2499,8,GBP
57011,1954012,1,2020-05-07,,1612496,53,591,1,USD
57012,1954012,2,2020-05-07,,1612496,53,95,1,USD
57013,1954013,1,2020-05-07,,1388765,64,82,1,USD
57014,1954013,2,2020-05-07,,1388765,64,1687,2,USD
57015,1954013,3,2020-05-07,,1388765,64,1813,1,USD
57016,1954014,1,2020-05-07,,550082,26,1494,1,EUR
57017,1954014,2,2020-05-07,,550082,26,423,10,EUR
57018,1954015,1,2020-05-07,,770560,30,1573,7,EUR
57019,1954015,2,2020-05-07,,770560,30,1171,3,EUR
57020,1954015,3,2020-05-07,,770560,30,1765,7,EUR
57021,1954016,1,2020-05-07,,594645,22,482,1,EUR
57022,1954017,1,2020-05-07,,1481042,53,709,2,USD
57023,1954017,2,2020-05-07,,1481042,53,1254,1,USD
57024,1954017,3,2020-05-07,,1481042,53,1124,3,USD
57025,1954018,1,2020-05-07,,362960,8,1797,5,CAD
57026,1954018,2,2020-05-07,,362960,8,644,5,CAD
57027,1954019,1,2020-05-07,,1118097,37,1722,3,GBP
57028,1954019,2,2020-05-07,,1118097,37,1683,2,GBP
57029,1954019,3,2020-05-07,,1118097,37,641,3,GBP
57030,1954020,1,2020-05-07,,1978029,53,2513,1,USD
57031,1954020,2,2020-05-07,,1978029,53,1408,2,USD
57032,1954020,3,2020-05-07,,1978029,53,2502,3,USD
57033,1954020,4,2020-05-07,,1978029,53,2093,7,USD
57034,1954021,1,2020-05-07,2020-05-09,1014097,0,1430,1,GBP
57035,1954022,1,2020-05-07,2020-05-10,1864772,0,1418,5,USD
57036,1954022,2,2020-05-07,2020-05-10,1864772,0,1565,1,USD
57037,1955001,1,2020-05-08,2020-05-10,2012457,0,1211,7,USD
57038,1955001,2,2020-05-08,2020-05-10,2012457,0,1372,1,USD
57039,1955001,3,2020-05-08,2020-05-10,2012457,0,1317,2,USD
57040,1955001,4,2020-05-08,2020-05-10,2012457,0,1343,2,USD
57041,1955002,1,2020-05-08,,1075069,42,1592,1,GBP
